window,count,probability
"(datetime.time(16, 20), datetime.time(17, 50))",52,0.21487603305785125
"(datetime.time(16, 25), datetime.time(17, 55))",53,0.2190082644628099
"(datetime.time(16, 30), datetime.time(18, 0))",55,0.22727272727272727
"(datetime.time(16, 35), datetime.time(18, 5))",53,0.2190082644628099
"(datetime.time(16, 40), datetime.time(18, 10))",53,0.2190082644628099
"(datetime.time(16, 45), datetime.time(18, 15))",49,0.2024793388429752
"(datetime.time(16, 50), datetime.time(18, 20))",48,0.19834710743801653
"(datetime.time(16, 55), datetime.time(18, 25))",48,0.19834710743801653
"(datetime.time(17, 0), datetime.time(18, 30))",41,0.16942148760330578
"(datetime.time(17, 5), datetime.time(18, 35))",38,0.15702479338842976
"(datetime.time(17, 10), datetime.time(18, 40))",38,0.15702479338842976
"(datetime.time(17, 15), datetime.time(18, 45))",36,0.1487603305785124
"(datetime.time(17, 20), datetime.time(18, 50))",36,0.1487603305785124
"(datetime.time(17, 25), datetime.time(18, 55))",35,0.1446280991735537
"(datetime.time(17, 30), datetime.time(19, 0))",40,0.1652892561983471
"(datetime.time(17, 35), datetime.time(19, 5))",41,0.16942148760330578
"(datetime.time(17, 40), datetime.time(19, 10))",40,0.1652892561983471
"(datetime.time(17, 45), datetime.time(19, 15))",40,0.1652892561983471
"(datetime.time(17, 50), datetime.time(19, 20))",38,0.15702479338842976
"(datetime.time(17, 55), datetime.time(19, 25))",38,0.15702479338842976
"(datetime.time(18, 0), datetime.time(19, 30))",34,0.14049586776859505
"(datetime.time(18, 5), datetime.time(19, 35))",34,0.14049586776859505
"(datetime.time(18, 10), datetime.time(19, 40))",35,0.1446280991735537
"(datetime.time(18, 15), datetime.time(19, 45))",35,0.1446280991735537
"(datetime.time(18, 20), datetime.time(19, 50))",35,0.1446280991735537
"(datetime.time(18, 25), datetime.time(19, 55))",37,0.15289256198347106
"(datetime.time(18, 30), datetime.time(20, 0))",37,0.15289256198347106
"(datetime.time(18, 35), datetime.time(20, 5))",37,0.15289256198347106
"(datetime.time(18, 40), datetime.time(20, 10))",36,0.1487603305785124
"(datetime.time(18, 45), datetime.time(20, 15))",36,0.1487603305785124
"(datetime.time(18, 50), datetime.time(20, 20))",37,0.15289256198347106
"(datetime.time(18, 55), datetime.time(20, 25))",37,0.15289256198347106
"(datetime.time(19, 0), datetime.time(20, 30))",28,0.11570247933884298
"(datetime.time(19, 5), datetime.time(20, 35))",23,0.09504132231404959
"(datetime.time(19, 10), datetime.time(20, 40))",21,0.08677685950413223
"(datetime.time(19, 15), datetime.time(20, 45))",21,0.08677685950413223
"(datetime.time(19, 20), datetime.time(20, 50))",21,0.08677685950413223
"(datetime.time(19, 25), datetime.time(20, 55))",20,0.08264462809917356
"(datetime.time(19, 30), datetime.time(21, 0))",20,0.08264462809917356
"(datetime.time(19, 35), datetime.time(21, 5))",21,0.08677685950413223
"(datetime.time(19, 40), datetime.time(21, 10))",21,0.08677685950413223
"(datetime.time(19, 45), datetime.time(21, 15))",20,0.08264462809917356
"(datetime.time(19, 50), datetime.time(21, 20))",20,0.08264462809917356
"(datetime.time(19, 55), datetime.time(21, 25))",21,0.08677685950413223
"(datetime.time(20, 0), datetime.time(21, 30))",23,0.09504132231404959
