time,open,high,low,close,tick_volume,spread,real_volume
2025-03-05 02:05:00+00:00,1.06177,1.06194,1.06153,1.06188,182,2,0
2025-03-05 02:00:00+00:00,1.0623,1.06242,1.06175,1.06177,235,2,0
2025-03-05 01:55:00+00:00,1.06258,1.06285,1.06227,1.06235,167,2,0
2025-03-05 01:50:00+00:00,1.06254,1.06281,1.0625,1.06258,92,2,0
2025-03-05 01:45:00+00:00,1.06248,1.06259,1.06239,1.06254,91,2,0
2025-03-05 01:40:00+00:00,1.06249,1.06258,1.06244,1.06249,110,2,0
2025-03-05 01:35:00+00:00,1.06246,1.06256,1.06224,1.06249,109,2,0
2025-03-05 01:30:00+00:00,1.06256,1.06294,1.06237,1.06244,153,2,0
2025-03-05 01:25:00+00:00,1.06228,1.0626,1.06211,1.06259,153,2,0
2025-03-05 01:20:00+00:00,1.06315,1.06317,1.06212,1.06227,192,2,0
2025-03-05 01:15:00+00:00,1.06353,1.06353,1.06315,1.06318,147,2,0
2025-03-05 01:10:00+00:00,1.06328,1.06372,1.06327,1.06353,217,2,0
2025-03-05 01:05:00+00:00,1.06292,1.06332,1.0628,1.06325,186,2,0
2025-03-05 01:00:00+00:00,1.06196,1.06296,1.06195,1.06292,225,2,0
2025-03-05 00:55:00+00:00,1.06192,1.062,1.06179,1.062,49,3,0
2025-03-05 00:50:00+00:00,1.06179,1.06197,1.0617,1.06192,48,21,0
2025-03-05 00:45:00+00:00,1.06178,1.06183,1.06168,1.06178,61,20,0
2025-03-05 00:40:00+00:00,1.06179,1.06183,1.06176,1.06176,32,21,0
2025-03-05 00:35:00+00:00,1.06175,1.06181,1.06172,1.06179,60,21,0
2025-03-05 00:30:00+00:00,1.06171,1.06179,1.0617,1.06176,56,21,0
2025-03-05 00:25:00+00:00,1.06186,1.06188,1.06171,1.06172,69,21,0
2025-03-05 00:20:00+00:00,1.06213,1.06214,1.06178,1.06187,84,21,0
2025-03-05 00:15:00+00:00,1.06245,1.06245,1.06204,1.06212,148,21,0
2025-03-05 00:10:00+00:00,1.06225,1.06246,1.06209,1.06245,50,23,0
2025-03-05 00:05:00+00:00,1.06206,1.06243,1.06195,1.06225,34,30,0
2025-03-05 00:00:00+00:00,1.06192,1.06249,1.06153,1.06201,35,18,0
2025-03-04 23:55:00+00:00,1.06239,1.06269,1.06239,1.06246,259,5,0
2025-03-04 23:50:00+00:00,1.06223,1.06234,1.06193,1.06234,201,17,0
2025-03-04 23:45:00+00:00,1.06204,1.06231,1.06194,1.06226,162,17,0
2025-03-04 23:40:00+00:00,1.06198,1.06206,1.06172,1.06204,141,17,0
2025-03-04 23:35:00+00:00,1.06189,1.06208,1.06163,1.06198,183,17,0
2025-03-04 23:30:00+00:00,1.06233,1.06249,1.0619,1.0619,191,17,0
2025-03-04 23:25:00+00:00,1.06233,1.06245,1.06176,1.06234,370,17,0
2025-03-04 23:20:00+00:00,1.06126,1.06267,1.06077,1.06231,515,17,0
2025-03-04 23:15:00+00:00,1.06096,1.06178,1.06076,1.0613,272,17,0
2025-03-04 23:10:00+00:00,1.06094,1.0618,1.06077,1.06097,287,17,0
2025-03-04 23:05:00+00:00,1.06107,1.06117,1.06092,1.06095,149,17,0
2025-03-04 23:00:00+00:00,1.06082,1.06123,1.06082,1.06108,176,17,0
2025-03-04 22:55:00+00:00,1.06113,1.06113,1.06081,1.06089,288,2,0
2025-03-04 22:50:00+00:00,1.0611,1.0614,1.06065,1.06112,342,2,0
2025-03-04 22:45:00+00:00,1.06078,1.06136,1.06078,1.06111,278,2,0
2025-03-04 22:40:00+00:00,1.06068,1.06097,1.06031,1.06075,336,2,0
2025-03-04 22:35:00+00:00,1.06067,1.06085,1.06054,1.0607,383,2,0
2025-03-04 22:30:00+00:00,1.06171,1.06172,1.06056,1.06066,475,2,0
2025-03-04 22:25:00+00:00,1.06232,1.06235,1.06169,1.06172,339,2,0
2025-03-04 22:20:00+00:00,1.06206,1.06239,1.06166,1.0623,381,2,0
2025-03-04 22:15:00+00:00,1.06147,1.0621,1.06105,1.06209,391,2,0
2025-03-04 22:10:00+00:00,1.06054,1.06147,1.06049,1.06146,346,2,0
2025-03-04 22:05:00+00:00,1.06062,1.06083,1.06034,1.06054,308,2,0
2025-03-04 22:00:00+00:00,1.06007,1.06069,1.06004,1.06062,329,2,0
2025-03-04 21:55:00+00:00,1.05983,1.0602,1.05971,1.06006,269,2,0
2025-03-04 21:50:00+00:00,1.05968,1.05999,1.05968,1.05986,207,2,0
2025-03-04 21:45:00+00:00,1.0599,1.05994,1.05955,1.05969,241,2,0
2025-03-04 21:40:00+00:00,1.05951,1.0599,1.05928,1.0599,252,2,0
2025-03-04 21:35:00+00:00,1.05929,1.0596,1.05917,1.05952,268,2,0
2025-03-04 21:30:00+00:00,1.05955,1.05961,1.05913,1.05928,267,2,0
2025-03-04 21:25:00+00:00,1.05959,1.0596700000000001,1.0591,1.05951,285,2,0
2025-03-04 21:20:00+00:00,1.05911,1.05972,1.0591,1.05958,270,2,0
2025-03-04 21:15:00+00:00,1.0588,1.05934,1.05862,1.0591,331,2,0
2025-03-04 21:10:00+00:00,1.05975,1.05978,1.05875,1.0588,411,2,0
2025-03-04 21:05:00+00:00,1.05966,1.05994,1.05935,1.05973,368,2,0
2025-03-04 21:00:00+00:00,1.05903,1.05982,1.05899,1.05965,545,2,0
2025-03-04 20:55:00+00:00,1.05869,1.05912,1.05856,1.05903,389,2,0
2025-03-04 20:50:00+00:00,1.05792,1.05873,1.05786,1.0587,380,2,0
2025-03-04 20:45:00+00:00,1.05815,1.05823,1.05754,1.05795,315,2,0
2025-03-04 20:40:00+00:00,1.05792,1.05822,1.05748,1.05817,366,2,0
2025-03-04 20:35:00+00:00,1.05729,1.05805,1.05722,1.05792,397,2,0
2025-03-04 20:30:00+00:00,1.05727,1.05755,1.05703,1.05731,411,2,0
2025-03-04 20:25:00+00:00,1.05633,1.05733,1.05601,1.05728,485,2,0
2025-03-04 20:20:00+00:00,1.05645,1.05668,1.05623,1.05631,414,2,0
2025-03-04 20:15:00+00:00,1.05689,1.05697,1.05637,1.05641,500,2,0
2025-03-04 20:10:00+00:00,1.05546,1.05719,1.05537,1.05688,815,2,0
2025-03-04 20:05:00+00:00,1.05389,1.05569,1.05384,1.05549,637,2,0
2025-03-04 20:00:00+00:00,1.05416,1.0543,1.05375,1.05389,333,2,0
2025-03-04 19:55:00+00:00,1.05413,1.0544,1.05408,1.05415,298,2,0
2025-03-04 19:50:00+00:00,1.054,1.0542,1.05387,1.05415,310,2,0
2025-03-04 19:45:00+00:00,1.05367,1.05414,1.05365,1.05401,341,2,0
2025-03-04 19:40:00+00:00,1.0539,1.05404,1.05306,1.05369,614,2,0
2025-03-04 19:35:00+00:00,1.05395,1.05414,1.0537,1.0539,295,2,0
2025-03-04 19:30:00+00:00,1.05375,1.05399,1.05349,1.05396,316,2,0
2025-03-04 19:25:00+00:00,1.05356,1.05391,1.05345,1.05376,380,2,0
2025-03-04 19:20:00+00:00,1.0533,1.05375,1.05322,1.05359,352,2,0
2025-03-04 19:15:00+00:00,1.05329,1.05354,1.05307,1.05331,337,2,0
2025-03-04 19:10:00+00:00,1.05334,1.05365,1.0532,1.0533,321,2,0
2025-03-04 19:05:00+00:00,1.05383,1.05404,1.05324,1.05333,392,2,0
2025-03-04 19:00:00+00:00,1.05338,1.05409,1.05337,1.05384,395,2,0
2025-03-04 18:55:00+00:00,1.05307,1.05351,1.05306,1.05338,350,0,0
2025-03-04 18:50:00+00:00,1.05343,1.05356,1.05294,1.05304,425,0,0
2025-03-04 18:45:00+00:00,1.05354,1.05368,1.05328,1.05342,376,0,0
2025-03-04 18:40:00+00:00,1.05281,1.05371,1.05275,1.05356,458,0,0
2025-03-04 18:35:00+00:00,1.05248,1.05304,1.05238,1.05284,402,0,0
2025-03-04 18:30:00+00:00,1.05259,1.05299,1.05246,1.05248,422,0,0
2025-03-04 18:25:00+00:00,1.05301,1.05317,1.05252,1.05258,368,0,0
2025-03-04 18:20:00+00:00,1.05283,1.05398,1.05283,1.05303,474,0,0
2025-03-04 18:15:00+00:00,1.05257,1.05291,1.05249,1.05284,385,0,0
2025-03-04 18:10:00+00:00,1.0516,1.05266,1.05152,1.0526,448,0,0
2025-03-04 18:05:00+00:00,1.05276,1.05276,1.05152,1.0516,421,0,0
2025-03-04 18:00:00+00:00,1.05264,1.05295,1.0524499999999999,1.05272,395,0,0
2025-03-04 17:55:00+00:00,1.05236,1.05281,1.05226,1.0526200000000001,444,0,0
2025-03-04 17:50:00+00:00,1.05237,1.05261,1.05212,1.05235,422,0,0
2025-03-04 17:45:00+00:00,1.05219,1.05238,1.05193,1.05236,407,0,0
2025-03-04 17:40:00+00:00,1.05124,1.0522,1.05085,1.05217,476,0,0
2025-03-04 17:35:00+00:00,1.05154,1.05154,1.05101,1.0512299999999999,411,0,0
2025-03-04 17:30:00+00:00,1.05149,1.05153,1.05097,1.05152,472,0,0
2025-03-04 17:25:00+00:00,1.0509,1.05152,1.0504,1.05151,555,0,0
2025-03-04 17:20:00+00:00,1.0506,1.05095,1.04963,1.0509,742,0,0
2025-03-04 17:15:00+00:00,1.05195,1.05205,1.05043,1.0506199999999999,498,0,0
2025-03-04 17:10:00+00:00,1.05235,1.05265,1.05187,1.05192,434,0,0
2025-03-04 17:05:00+00:00,1.05207,1.05235,1.05192,1.05234,400,0,0
2025-03-04 17:00:00+00:00,1.05213,1.05219,1.05155,1.05206,543,0,0
2025-03-04 16:55:00+00:00,1.05241,1.05267,1.05207,1.05217,448,0,0
2025-03-04 16:50:00+00:00,1.05233,1.0528,1.05218,1.05242,446,0,0
2025-03-04 16:45:00+00:00,1.05269,1.0529,1.0523,1.05231,435,0,0
2025-03-04 16:40:00+00:00,1.05222,1.05284,1.05222,1.05267,492,0,0
2025-03-04 16:35:00+00:00,1.05251,1.05292,1.05219,1.05224,478,0,0
2025-03-04 16:30:00+00:00,1.0528,1.05322,1.05246,1.05251,472,0,0
2025-03-04 16:25:00+00:00,1.0527,1.05337,1.05225,1.05283,596,0,0
2025-03-04 16:20:00+00:00,1.05305,1.05305,1.05251,1.05269,353,0,0
2025-03-04 16:15:00+00:00,1.05369,1.05369,1.05305,1.05306,414,0,0
2025-03-04 16:10:00+00:00,1.0547,1.05473,1.05364,1.05368,436,0,0
2025-03-04 16:05:00+00:00,1.05438,1.05487,1.05417,1.0547,475,0,0
2025-03-04 16:00:00+00:00,1.05388,1.05458,1.05378,1.05436,626,0,0
2025-03-04 15:55:00+00:00,1.05384,1.05431,1.05367,1.05389,423,0,0
2025-03-04 15:50:00+00:00,1.05386,1.05411,1.05361,1.0538,408,0,0
2025-03-04 15:45:00+00:00,1.05373,1.054,1.05349,1.05389,398,0,0
2025-03-04 15:40:00+00:00,1.05347,1.05373,1.05309,1.05372,482,0,0
2025-03-04 15:35:00+00:00,1.05379,1.05406,1.05346,1.05352,443,0,0
2025-03-04 15:30:00+00:00,1.05395,1.05419,1.05358,1.05376,360,0,0
2025-03-04 15:25:00+00:00,1.05409,1.05434,1.05377,1.05397,325,0,0
2025-03-04 15:20:00+00:00,1.05479,1.0548,1.05392,1.05408,464,0,0
2025-03-04 15:15:00+00:00,1.05529,1.05541,1.05473,1.05478,418,0,0
2025-03-04 15:10:00+00:00,1.05566,1.05599,1.05519,1.0553,382,0,0
2025-03-04 15:05:00+00:00,1.05506,1.05578,1.05506,1.05566,393,0,0
2025-03-04 15:00:00+00:00,1.05536,1.05545,1.055,1.05506,435,0,0
2025-03-04 14:55:00+00:00,1.05533,1.0555,1.05502,1.05531,356,0,0
2025-03-04 14:50:00+00:00,1.05472,1.0557,1.05469,1.05539,378,0,0
2025-03-04 14:45:00+00:00,1.05493,1.05532,1.05462,1.05472,321,0,0
2025-03-04 14:40:00+00:00,1.05448,1.05497,1.05422,1.05496,319,0,0
2025-03-04 14:35:00+00:00,1.05481,1.05487,1.05442,1.05447,350,0,0
2025-03-04 14:30:00+00:00,1.05491,1.05542,1.05463,1.05481,487,0,0
2025-03-04 14:25:00+00:00,1.05473,1.05501,1.05467,1.05493,346,0,0
2025-03-04 14:20:00+00:00,1.0547,1.05503,1.0544,1.05472,343,0,0
2025-03-04 14:15:00+00:00,1.0545,1.05472,1.05418,1.05464,378,0,0
2025-03-04 14:10:00+00:00,1.0541,1.05472,1.05393,1.05448,436,0,0
2025-03-04 14:05:00+00:00,1.05388,1.05456,1.05362,1.0541,386,0,0
2025-03-04 14:00:00+00:00,1.05443,1.05468,1.05378,1.05383,493,0,0
2025-03-04 13:55:00+00:00,1.05391,1.05446,1.0537,1.05441,407,0,0
2025-03-04 13:50:00+00:00,1.05266,1.05437,1.05256,1.05395,705,1,0
2025-03-04 13:45:00+00:00,1.05236,1.05282,1.05231,1.0526200000000001,284,1,0
2025-03-04 13:40:00+00:00,1.05206,1.05244,1.05194,1.05238,229,1,0
2025-03-04 13:35:00+00:00,1.05217,1.05247,1.05196,1.05207,357,1,0
2025-03-04 13:30:00+00:00,1.05178,1.05221,1.05166,1.05221,314,1,0
2025-03-04 13:25:00+00:00,1.05172,1.05206,1.05156,1.05177,259,1,0
2025-03-04 13:20:00+00:00,1.05121,1.05174,1.05101,1.05173,260,1,0
2025-03-04 13:15:00+00:00,1.0517,1.05171,1.05117,1.05117,252,1,0
2025-03-04 13:10:00+00:00,1.05172,1.05197,1.05153,1.05171,258,1,0
2025-03-04 13:05:00+00:00,1.05135,1.05178,1.0513,1.05171,261,1,0
2025-03-04 13:00:00+00:00,1.05115,1.05136,1.05097,1.05131,238,1,0
2025-03-04 12:55:00+00:00,1.05132,1.05141,1.05106,1.05115,234,1,0
2025-03-04 12:50:00+00:00,1.05155,1.05163,1.05117,1.05131,249,1,0
2025-03-04 12:45:00+00:00,1.05148,1.05197,1.05145,1.05157,346,1,0
2025-03-04 12:40:00+00:00,1.05133,1.05166,1.05132,1.05147,334,1,0
2025-03-04 12:35:00+00:00,1.05085,1.05139,1.05077,1.05132,299,1,0
2025-03-04 12:30:00+00:00,1.05053,1.05092,1.05041,1.05085,287,1,0
2025-03-04 12:25:00+00:00,1.0506,1.0507,1.05023,1.05054,385,1,0
2025-03-04 12:20:00+00:00,1.05118,1.05118,1.05048,1.0506,357,1,0
2025-03-04 12:15:00+00:00,1.05125,1.05133,1.05087,1.05117,304,1,0
2025-03-04 12:10:00+00:00,1.05084,1.05126,1.05072,1.0512299999999999,328,1,0
2025-03-04 12:05:00+00:00,1.05069,1.05107,1.0505,1.05084,331,1,0
2025-03-04 12:00:00+00:00,1.0512299999999999,1.05129,1.05051,1.05065,487,1,0
2025-03-04 11:55:00+00:00,1.05147,1.05191,1.05115,1.05118,381,1,0
2025-03-04 11:50:00+00:00,1.0521,1.0521,1.05141,1.05143,375,1,0
2025-03-04 11:45:00+00:00,1.05215,1.05274,1.05209,1.05209,430,1,0
2025-03-04 11:40:00+00:00,1.05193,1.05225,1.05155,1.05215,367,1,0
2025-03-04 11:35:00+00:00,1.05221,1.05249,1.05191,1.05191,271,1,0
2025-03-04 11:30:00+00:00,1.0517,1.0523,1.05167,1.05222,330,1,0
2025-03-04 11:25:00+00:00,1.05111,1.05181,1.05092,1.05171,363,1,0
2025-03-04 11:20:00+00:00,1.05125,1.05132,1.05096,1.05112,340,1,0
2025-03-04 11:15:00+00:00,1.05155,1.05162,1.05122,1.05126,347,1,0
2025-03-04 11:10:00+00:00,1.05207,1.0521,1.05148,1.05156,349,1,0
2025-03-04 11:05:00+00:00,1.0520100000000001,1.05227,1.05175,1.05208,355,1,0
2025-03-04 11:00:00+00:00,1.05185,1.05215,1.05152,1.05202,413,1,0
2025-03-04 10:55:00+00:00,1.05197,1.05219,1.05182,1.05187,331,1,0
2025-03-04 10:50:00+00:00,1.05208,1.05222,1.05183,1.05198,377,1,0
2025-03-04 10:45:00+00:00,1.05194,1.05241,1.05194,1.05212,403,1,0
2025-03-04 10:40:00+00:00,1.05183,1.05212,1.05161,1.05193,471,1,0
2025-03-04 10:35:00+00:00,1.05142,1.05188,1.0512,1.05185,399,1,0
2025-03-04 10:30:00+00:00,1.05168,1.0521,1.0511,1.05143,655,1,0
2025-03-04 10:25:00+00:00,1.05081,1.05173,1.05061,1.05172,572,1,0
2025-03-04 10:20:00+00:00,1.04985,1.0509,1.04966,1.05082,474,1,0
2025-03-04 10:15:00+00:00,1.04935,1.04987,1.04902,1.04986,365,1,0
2025-03-04 10:10:00+00:00,1.04907,1.0497,1.04897,1.04936,481,1,0
2025-03-04 10:05:00+00:00,1.0489,1.04953,1.04876,1.04907,488,1,0
2025-03-04 10:00:00+00:00,1.04926,1.0495700000000001,1.04865,1.04895,547,1,0
2025-03-04 09:55:00+00:00,1.04993,1.04996,1.04906,1.04929,351,1,0
2025-03-04 09:50:00+00:00,1.04985,1.05007,1.04978,1.04994,320,1,0
2025-03-04 09:45:00+00:00,1.0495700000000001,1.04992,1.04933,1.04987,357,1,0
2025-03-04 09:40:00+00:00,1.04874,1.04958,1.04865,1.04958,384,1,0
2025-03-04 09:35:00+00:00,1.04842,1.04888,1.04815,1.04872,389,1,0
2025-03-04 09:30:00+00:00,1.04833,1.04892,1.04812,1.04846,367,1,0
2025-03-04 09:25:00+00:00,1.0482,1.04847,1.04812,1.04832,345,2,0
2025-03-04 09:20:00+00:00,1.04941,1.04941,1.04811,1.0482,362,2,0
2025-03-04 09:15:00+00:00,1.04915,1.04947,1.04899,1.04942,324,2,0
2025-03-04 09:10:00+00:00,1.04877,1.04939,1.0486,1.04914,373,2,0
2025-03-04 09:05:00+00:00,1.04894,1.04907,1.04857,1.04878,267,2,0
2025-03-04 09:00:00+00:00,1.04868,1.04908,1.04865,1.04895,283,2,0
2025-03-04 08:55:00+00:00,1.04852,1.04865,1.04837,1.04863,157,2,0
2025-03-04 08:50:00+00:00,1.04832,1.04864,1.0483,1.04848,188,2,0
2025-03-04 08:45:00+00:00,1.04843,1.04849,1.0481,1.04831,232,2,0
2025-03-04 08:40:00+00:00,1.04872,1.04872,1.04831,1.04842,176,2,0
2025-03-04 08:35:00+00:00,1.0487,1.0488,1.04857,1.04872,152,2,0
2025-03-04 08:30:00+00:00,1.04879,1.04898,1.04856,1.04869,244,2,0
2025-03-04 08:25:00+00:00,1.04885,1.0489,1.04866,1.0488,200,2,0
2025-03-04 08:20:00+00:00,1.0485,1.04892,1.0485,1.04886,219,2,0
2025-03-04 08:15:00+00:00,1.04789,1.04854,1.04789,1.0485,200,2,0
2025-03-04 08:10:00+00:00,1.04795,1.04809,1.04788,1.04789,162,2,0
2025-03-04 08:05:00+00:00,1.0483,1.0483,1.04792,1.04796,184,2,0
2025-03-04 08:00:00+00:00,1.04833,1.04839,1.04822,1.04829,175,2,0
2025-03-04 07:55:00+00:00,1.04848,1.04851,1.04825,1.04832,168,2,0
2025-03-04 07:50:00+00:00,1.04827,1.04861,1.04827,1.04849,212,2,0
2025-03-04 07:45:00+00:00,1.04823,1.0483,1.04811,1.04826,112,2,0
2025-03-04 07:40:00+00:00,1.04817,1.04844,1.04807,1.04823,177,2,0
2025-03-04 07:35:00+00:00,1.04799,1.04835,1.04799,1.04816,160,2,0
2025-03-04 07:30:00+00:00,1.04793,1.04816,1.04789,1.04799,186,2,0
2025-03-04 07:25:00+00:00,1.04806,1.04824,1.0478,1.0479,178,2,0
2025-03-04 07:20:00+00:00,1.04818,1.04825,1.04795,1.04806,195,2,0
2025-03-04 07:15:00+00:00,1.04783,1.04822,1.04783,1.04819,189,2,0
2025-03-04 07:10:00+00:00,1.04806,1.04829,1.04783,1.04785,256,2,0
2025-03-04 07:05:00+00:00,1.04792,1.0483,1.04782,1.04807,335,2,0
2025-03-04 07:00:00+00:00,1.04782,1.04826,1.04709,1.04794,532,2,0
2025-03-04 06:55:00+00:00,1.04778,1.04789,1.04767,1.04784,129,2,0
2025-03-04 06:50:00+00:00,1.04794,1.04805,1.04778,1.04778,142,2,0
2025-03-04 06:45:00+00:00,1.04791,1.04799,1.0478,1.0479,130,2,0
2025-03-04 06:40:00+00:00,1.04786,1.04805,1.04781,1.04792,148,2,0
2025-03-04 06:35:00+00:00,1.04776,1.0479,1.04761,1.0479,140,2,0
2025-03-04 06:30:00+00:00,1.0478,1.0479,1.04766,1.04776,137,2,0
2025-03-04 06:25:00+00:00,1.04793,1.04796,1.04775,1.04776,109,2,0
2025-03-04 06:20:00+00:00,1.04764,1.04799,1.04761,1.04794,158,2,0
2025-03-04 06:15:00+00:00,1.04745,1.04768,1.04737,1.04764,120,2,0
2025-03-04 06:10:00+00:00,1.04726,1.04748,1.04725,1.04745,146,2,0
2025-03-04 06:05:00+00:00,1.04725,1.04735,1.04712,1.04729,200,2,0
2025-03-04 06:00:00+00:00,1.04774,1.04779,1.04715,1.04726,205,2,0
2025-03-04 05:55:00+00:00,1.04772,1.04778,1.0476,1.04774,152,2,0
2025-03-04 05:50:00+00:00,1.04786,1.04798,1.04765,1.04771,130,2,0
2025-03-04 05:45:00+00:00,1.04766,1.04786,1.0476,1.04785,139,2,0
2025-03-04 05:40:00+00:00,1.04775,1.04776,1.04746,1.04766,187,2,0
2025-03-04 05:35:00+00:00,1.04792,1.04795,1.04768,1.04774,163,2,0
2025-03-04 05:30:00+00:00,1.04807,1.04811,1.04787,1.04793,187,2,0
2025-03-04 05:25:00+00:00,1.04829,1.04837,1.04803,1.04808,154,2,0
2025-03-04 05:20:00+00:00,1.04821,1.04836,1.04811,1.04828,193,2,0
2025-03-04 05:15:00+00:00,1.0478,1.04824,1.04779,1.04821,179,2,0
2025-03-04 05:10:00+00:00,1.04793,1.04793,1.0477,1.04779,182,2,0
2025-03-04 05:05:00+00:00,1.04799,1.04817,1.04783,1.04793,147,2,0
2025-03-04 05:00:00+00:00,1.04809,1.04812,1.04786,1.04799,172,2,0
2025-03-04 04:55:00+00:00,1.04818,1.0483,1.04805,1.04808,142,2,0
2025-03-04 04:50:00+00:00,1.04864,1.04865,1.04811,1.04819,179,2,0
2025-03-04 04:45:00+00:00,1.04837,1.04864,1.04836,1.04863,144,2,0
2025-03-04 04:40:00+00:00,1.04816,1.0484,1.04801,1.0484,114,2,0
2025-03-04 04:35:00+00:00,1.04829,1.04847,1.04814,1.04816,173,2,0
2025-03-04 04:30:00+00:00,1.04837,1.04843,1.04827,1.04828,160,2,0
2025-03-04 04:25:00+00:00,1.04835,1.04851,1.04825,1.04839,139,2,0
2025-03-04 04:20:00+00:00,1.04837,1.04841,1.04813,1.04836,159,2,0
2025-03-04 04:15:00+00:00,1.04869,1.0487,1.04834,1.04835,166,2,0
2025-03-04 04:10:00+00:00,1.04864,1.04882,1.04854,1.04869,205,2,0
2025-03-04 04:05:00+00:00,1.04872,1.0489,1.04855,1.04864,218,2,0
2025-03-04 04:00:00+00:00,1.04882,1.04901,1.04868,1.0487,288,2,0
2025-03-04 03:55:00+00:00,1.04904,1.04907,1.04856,1.04881,225,2,0
2025-03-04 03:50:00+00:00,1.04934,1.0493999999999999,1.04896,1.04905,204,2,0
2025-03-04 03:45:00+00:00,1.04929,1.04945,1.04913,1.04936,212,2,0
2025-03-04 03:40:00+00:00,1.0493,1.04952,1.04915,1.04928,284,2,0
2025-03-04 03:35:00+00:00,1.04945,1.04953,1.04921,1.04932,287,2,0
2025-03-04 03:30:00+00:00,1.04918,1.04961,1.04912,1.04945,334,2,0
2025-03-04 03:25:00+00:00,1.04903,1.04932,1.04898,1.04921,268,2,0
2025-03-04 03:20:00+00:00,1.04913,1.04939,1.04902,1.04902,268,2,0
2025-03-04 03:15:00+00:00,1.04872,1.0492,1.04872,1.04914,262,2,0
2025-03-04 03:10:00+00:00,1.04872,1.04891,1.04842,1.04874,219,2,0
2025-03-04 03:05:00+00:00,1.04838,1.04889,1.04833,1.04873,190,2,0
2025-03-04 03:00:00+00:00,1.04878,1.04888,1.04821,1.04838,311,2,0
2025-03-04 02:55:00+00:00,1.04836,1.04886,1.04836,1.0488,243,2,0
2025-03-04 02:50:00+00:00,1.04811,1.04847,1.04799,1.04835,250,2,0
2025-03-04 02:45:00+00:00,1.048,1.04819,1.04769,1.04811,227,2,0
2025-03-04 02:40:00+00:00,1.0482,1.04831,1.04796,1.048,174,2,0
2025-03-04 02:35:00+00:00,1.04773,1.04821,1.04771,1.0482,149,2,0
2025-03-04 02:30:00+00:00,1.04817,1.04823,1.04773,1.04773,191,2,0
2025-03-04 02:25:00+00:00,1.04787,1.04819,1.04778,1.04819,116,2,0
2025-03-04 02:20:00+00:00,1.04836,1.04849,1.04785,1.04785,158,2,0
2025-03-04 02:15:00+00:00,1.0486,1.04877,1.04831,1.04835,183,2,0
2025-03-04 02:10:00+00:00,1.04868,1.04874,1.04842,1.04859,143,2,0
2025-03-04 02:05:00+00:00,1.04863,1.04885,1.04851,1.04867,155,2,0
2025-03-04 02:00:00+00:00,1.04853,1.0488,1.04842,1.04861,216,2,0
2025-03-04 01:55:00+00:00,1.04841,1.04861,1.04824,1.04852,134,2,0
2025-03-04 01:50:00+00:00,1.04821,1.04864,1.0482,1.04841,166,2,0
2025-03-04 01:45:00+00:00,1.04808,1.04844,1.04804,1.04821,186,2,0
2025-03-04 01:40:00+00:00,1.04906,1.04906,1.04767,1.0481,255,2,0
2025-03-04 01:35:00+00:00,1.04882,1.04907,1.04876,1.04906,86,2,0
2025-03-04 01:30:00+00:00,1.04917,1.04917,1.04875,1.04882,108,2,0
2025-03-04 01:25:00+00:00,1.04901,1.04924,1.049,1.04917,82,2,0
2025-03-04 01:20:00+00:00,1.04877,1.04899,1.04875,1.04899,71,2,0
2025-03-04 01:15:00+00:00,1.04865,1.04884,1.04865,1.04878,61,2,0
2025-03-04 01:10:00+00:00,1.04839,1.04866,1.04838,1.04864,84,2,0
2025-03-04 01:05:00+00:00,1.04862,1.04867,1.04828,1.04839,99,2,0
2025-03-04 01:00:00+00:00,1.04874,1.04888,1.04849,1.04862,124,2,0
2025-03-04 00:55:00+00:00,1.04872,1.04883,1.04857,1.04883,67,3,0
2025-03-04 00:50:00+00:00,1.04863,1.04874,1.04858,1.04873,79,21,0
2025-03-04 00:45:00+00:00,1.04861,1.0487,1.04857,1.04862,86,21,0
2025-03-04 00:40:00+00:00,1.04856,1.04867,1.04854,1.04861,38,21,0
2025-03-04 00:35:00+00:00,1.04862,1.04872,1.04854,1.04854,44,21,0
2025-03-04 00:30:00+00:00,1.04868,1.0487,1.04861,1.04863,34,21,0
2025-03-04 00:25:00+00:00,1.04863,1.04874,1.04863,1.04867,42,21,0
2025-03-04 00:20:00+00:00,1.04866,1.04873,1.04862,1.04862,44,21,0
2025-03-04 00:15:00+00:00,1.04862,1.04869,1.04862,1.04866,57,21,0
2025-03-04 00:10:00+00:00,1.0486,1.0486,1.04814,1.04849,188,35,0
2025-03-04 00:05:00+00:00,1.04868,1.04876,1.04859,1.0486,27,30,0
2025-03-04 00:00:00+00:00,1.04854,1.04871,1.04837,1.04868,17,20,0
2025-03-03 23:55:00+00:00,1.04842,1.0488,1.04842,1.04851,249,5,0
2025-03-03 23:50:00+00:00,1.04869,1.04872,1.04843,1.04847,94,17,0
2025-03-03 23:45:00+00:00,1.04895,1.04898,1.0487,1.0487,92,17,0
2025-03-03 23:40:00+00:00,1.04903,1.04903,1.04891,1.04894,61,17,0
2025-03-03 23:35:00+00:00,1.04888,1.04909,1.04887,1.04905,69,4,0
2025-03-03 23:30:00+00:00,1.04892,1.04919,1.04887,1.04888,132,17,0
2025-03-03 23:25:00+00:00,1.04879,1.04898,1.04878,1.04892,122,17,0
2025-03-03 23:20:00+00:00,1.04859,1.04889,1.04858,1.04878,132,17,0
2025-03-03 23:15:00+00:00,1.04859,1.04868,1.04845,1.04859,90,17,0
2025-03-03 23:10:00+00:00,1.0484,1.04858,1.0483,1.04858,84,17,0
